client,cohort,bloom,prr,irr
c779,39,00000000000000000000000000000010,01010000000010010000101000100100,01010000001100000100100010111100
c779,39,00000100000000000000000000000000,01000100001001000000011000001010,01101000011001000000001001001010
c779,39,00000000000000100000000000000000,10011000000101110010000001100101,10100001100111110010011001000101
c779,39,00000000000000000000010000000000,01001000011000000000011010010000,01000100110000100010010010110010
c780,59,00000000000000010000000000000000,00010000001000010010000100100000,01000100101011010001000100001100
c780,59,00000000000000000000100000000000,00000000000000000101000100010000,00000010000000000101010100011110
c780,59,00000000100000000000000000000000,01010011000000011010010111110000,00010111001110011110110011010010
c780,59,00000000000000000000000000000010,11100100000000100010001001010110,11100000001100100000101011100110
c780,59,00000000000000000000000000001000,00000000000000100000000000010000,00000000100100100000010001010001
c780,59,00000000001000000000000000000000,01100000111001000001010000100000,11000000111001010001110100100000
c780,59,00000000000000000000000000000010,11100100000000100010001001010110,11001100000100000000001001011101
c780,59,00000000000000000000100000000000,00000000000000000101000100010000,01000001000000000000101111000000
c780,59,00010000000000000000000000000000,00010100100000000001000000100000,00000100100011011001100000110010
c780,59,01000000000000000000000000000000,01100010000000000000000011001000,11000010000000010001101011000001
c781,31,00000001000000000000000000000000,00000011000010000000001000000000,10100001010110000010111000010110
c781,31,00000000000000000000000000000001,10100101110000000010110000000001,11100011111100010001110011000001
c781,31,00000000010000000000000000000000,10000000110100010101000000001010,11000000110101010001010000001010
c781,31,00000100000000000000000000000000,00000100000000001010010110010000,10001100000000000110011110010000
c781,31,00000010000000000000000000000000,00101010001010010100010000000000,10001111101110010100011010000110
c781,31,00010000000000000000000000000000,00011000110000001100011010001000,00010010111000011110010110001010
c781,31,01000000000000000000000000000000,01100000011001101000000011000000,01100010001111111001010011000000
c781,31,00000000000000000000000000000100,01100001100010010000011010111100,11100101100010010000011000011100
c781,31,00000000001000000000000000000000,01000110101110010000000000011000,01111100001010011011000000011110
c781,31,00000000000000000100000000000000,10001000110000000100000000010100,00001100100100000101000000001100
c782,62,00000100000000000000000000000000,00000110000001000110011000001010,01101110000001010110111000000011
c782,62,00000000000000000000000100000000,00000100001000101000000110000110,10000110000010111000000000100110
c782,62,00000010000000000000000000000000,00100010010100000000000010000010,01100100000100010000010010000010
c782,62,00000000000000000000000000000100,01110000101100101001000000000101,01110110101100011010000100100101
c782,62,00000000000000000000000100000000,00000100001000101000000110000110,11000100100000100000001010000000
c782,62,00000000000000000000000000000100,01110000101100101001000000000101,01100000101001111001001000011111
c782,62,00000000000000000000001000000000,00110110010101010000011000000011,10110110110100110010011001001010
c782,62,00000000000000000000000000000001,01010010001100001000001000000101,11111010000100001010001100000101
c782,62,00000000000010000000000000000000,01010011100011100000000011010110,01010110100010101001010111010110
c782,62,00001000000000000000000000000000,01011000000101000101000000000100,10011000100010011001000000000101
c783,32,00100000000000000000000000000000,00000001010000000000100010100001,00010001000110010100100010100101
c783,32,00000100000000000000000000000000,10000110000010100000001000000010,10100100010110101001000000001011
c783,32,00000000000000000000001000000000,10101100010100100001001000000100,10111100000100000001001000000101
c783,32,00000000000000000000000000001000,00010000100100010000000000001000,11110011100100010001001001001000
c783,32,00000000000000001000000000000000,10000010000001101010000000101000,00000011010111001010000100101000
c783,32,00100000000000000000000000000000,00000001010000000000100010100001,00000000010000001010100010100010
c783,32,00001000000000000000000000000000,00011011000000000001010000000010,00011011010001000000010000110010
c783,32,00000000000000000000010000000000,01100000100000100000000000001011,01100111100010110100110000101000
c783,32,00000000000000000000100000000000,10000101000100010011100001110100,11100111110000100111000000000100
c783,32,00000000000000000000000000000100,00100000001000000000110000000100,00100100001001000000010011000100
c784,57,00000000000000000000000010000000,00010100000001100000000000000001,00010100000101100100000111100001
c784,57,00000100000000000000000000000000,00000100000001001000010000101101,00010000000000000100010010000101
c784,57,00000000000000000000000000000001,00110000001001101000000000011011,10010110101111101010010100101101
c784,57,00000000000000000000000000001000,01000100001000001000000100001010,11000000101100000100101100110010
c784,57,00000000000000000000000000000001,00110000001001101000000000011011,01011100010111001010010010011011
c784,57,00000000000000000000000000000001,00110000001001101000000000011011,00110000011001001000000110011101
c784,57,00000000000000000000000000001000,01000100001000001000000100001010,11101100001101001010111001101000
c784,57,00000000000000000000100000000000,00111000011010011000100000000010,10000000000011011000100000000010
c784,57,00010000000000000000000000000000,00010001010100000100100000011010,00010001110100001000010110101011
c784,57,00000000000000000000000000000100,10100000010001001100101000101100,10100000010000011100100100101100
c785,62,00000000000100000000000000000000,00000000001000000000001011001100,00010011101010001010101011101110
c785,62,00000000000000000000000000001000,00001000010000000100000010001010,10110000001111100100100010011110
c785,62,00000000000000100000000000000000,00000000010010101100000000010001,00000000110010101010000000011001
c785,62,00001000000000000000000000000000,00010000111000000000000110000101,00010010111000100000000111001111
c785,62,00000100000000000000000000000000,01110100000000100110110000010000,01101010000010100110111001010001
c785,62,00000000000000000000000000000001,00011001000110000000100001011100,01011001000100010100110001011100
c785,62,00000000000000000000000000000010,00100001001000001001000000001010,01000001111000000100110001101110
c785,62,00000000000000000000000000000100,10100000000010000000000000000100,10100011001110000000000111010101
c785,62,00001000000000000000000000000000,00010000111000000000000110000101,10000000010000010001110111000101
c785,62,00000000010000000000000000000000,00000001000010001000110110000000,01001011001010001100110110000100
c786,21,00000001000000000000000000000000,01010010000000000101011000000100,00010100001001010101011001000001
c786,21,00000000000000000000000000010000,10100100100111100000000001110111,00101000000111101100000000000011
c786,21,00000000000100000000000000000000,00100100100100011100000001000000,01101110101100001110100001000100
c786,21,00000000000000000000000000000001,10000000010010000000000001001001,11000000000010001011001000011101
c786,21,00000000000000000010000000000000,00000000001001000010010010110100,00001000001101011001010100110000
c786,21,00000000000000010000000000000000,00010100001010010010100001000000,10010100101001010110100111000000
c786,21,00100000000000000000000000000000,00011000000001000100000001000000,11010110000001110010110001000010
c786,21,00000000000000000010000000000000,00000000001001000010010010110100,11000000001101000010000110000000
c786,21,00000000000000000000000100000000,10000001001110000110000101011000,01000001000110100010000101011010
c786,21,00000000000000000000000100000000,10000001001110000110000101011000,10000101000110000111001111111111
c787,4,00010000000000000000000000000000,10010100111110000000000110101000,10010101111110000010100100101000
c787,4,00000000000000000000001000000000,00010100010110001010001110000000,10111110000110100010001110000000
c787,4,00000000000000000000000010000000,00000100000100110000010111111000,00000001000100110000001111111000
c787,4,00000000000000000000100000000000,01100111000000011111000000000011,01100001010001111111010010000011
c787,4,00000000000000000000000000000001,00000001000001000000000000000010,01000011101101111110100000100010
c787,4,00000000000000000010000000000000,00000001000000100110001110000000,00000001011000000110111100000000
c787,4,01000000000000000000000000000000,01011000101111001010000010010010,00011010100110001010000110010010
c787,4,00000000000000000000100000000000,01100111000000011111000000000011,01101011000000011001000000010010
c787,4,00000000000000000000100000000000,01100111000000011111000000000011,01110101010001010110010101000001
c787,4,00000000000000100000000000000000,00000000000010100110001000000000,00010000010010101010100000000000
c788,29,00000000000000000000000000000100,10010100101010000010000000000001,10010100101110000010000010110001
c788,29,00000000000000000000010000000000,10001101000101000010011000000000,10011011010101010010000010100011
c788,29,00000000000000000000010000000000,10001101000101000010011000000000,10100110010001001110011001100001
c788,29,00010000000000000000000000000000,00110001010000000010011000000111,01110001010000100010110001000110
c788,29,00000000000000000000000000100000,00000000100000001000000000100001,01101001110000001001010000100011
c788,29,00000000000000000000000000000100,10010100101010000010000000000001,10011111110011101110000000000011
c788,29,00000000000000000000000000010000,01000000000011001110001010110110,01110010100111001110001011100111
c788,29,01000000000000000000000000000000,10000100000100110001000000010000,11000000010000010000000101010000
c788,29,00000000000000000000010000000000,10001101000101000010011000000000,11001101100101000010011100000010
c788,29,00000000000000000000000001000000,00000010011101111001001100010000,00000011001111111001001101011100
c789,58,00000000000000000000000000010000,00001000010000101101000101000100,00101011010000101101001110010100
c789,58,00000000000000000100000000000000,00000001001100101100001000110001,11000011000100101000001010010001
c789,58,00000000000000100000000000000000,10000011010110101110001000010100,10001011000110000111000010010101
c789,58,00000000000000000100000000000000,00000001001100101100001000110001,00000001001000110110001101101101
c789,58,00000000000000000000000001000000,01000001001001010010000001101111,00001100111101010010000001101001
c789,58,00000000000000000000000000010000,00001000010000101101000101000100,00001000011000000101010010000101
c789,58,00000000001000000000000000000000,00000000001000000000100100000100,00010000001010001010100101001100
c789,58,00000000000000000100000000000000,00000001001100101100001000110001,00001010001000111100000000111001
c789,58,10000000000000000000000000000000,00111001000000001100110100100100,10010001000000000010110100101100
c789,58,00000000000000000000000010000000,00100110010000001100000010000000,01101100010010011110000011000010
c790,18,00000000000000001000000000000000,10100001100001101000100000110010,10111001100001001000100010110000
c790,18,00001000000000000000000000000000,10001011110110001100000001000010,10001111010100001101000101000011
c790,18,00000000100000000000000000000000,11000000100100000000100000011000,11001000110100000000100100001000
c790,18,00000000001000000000000000000000,00001110001000000001110000001000,00001010000000100001110111111010
c790,18,00000000000100000000000000000000,01010100011100001011100100001000,01011111111100011011100101000010
c790,18,00000000000000000000000100000000,00100011100100011100001000000010,00100001100100001101101011000110
c790,18,00000000001000000000000000000000,00001110001000000001110000001000,00000110001010010011111000011000
c790,18,00000100000000000000000000000000,00000000100010010110110000000000,01010100110000010110110001100100
c790,18,00000000000000000000001000000000,00000010010000001010001001001011,00100011111001000110000001011101
c790,18,00000000000001000000000000000000,00010100000001010010101011000011,01011000000001001111101100110000
c791,63,00000000000000000100000000000000,00100101010000000100010000010000,00110110010000011110000000010100
c791,63,00000000000000000000000000000001,00010001100000000100000010101001,01011011100001011100000010010100
c791,63,00000001000000000000000000000000,01000001101101110000000000000011,11010000001100111100000010000111
c791,63,00000000000000000000000100000000,10010000100100001010100110101011,10010001100000001010101110001011
c791,63,00000000000000000000001000000000,00100011000000000000000000011001,10101001000000010000000100011001
c791,63,01000000000000000000000000000000,01000001010000111001100001100001,01100001000000110001101101100011
c791,63,00000000100000000000000000000000,00001010100000000001000100000100,01011001100000010101100010000100
c791,63,00000000000000000000000000000100,10000100010010000000001010010000,01000100010011000001101010010101
c791,63,00000000000100000000000000000000,00000000000101000110000011000100,00001000010101100110000010001100
c791,63,00000000000000000001000000000000,00001000011100010101000000000001,10101100010110000101000010100001
c792,38,00001000000000000000000000000000,00001100010001101100000011000100,01001100010001110110100000010110
c792,38,00000000000000000000001000000000,10000010001010001010011000100110,11000010111110001011010000100110
c792,38,00000000000000000000000001000000,00100011000000100001100001100010,00100011010100111101110001100101
c792,38,10000000000000000000000000000000,10000000001000011000010100000000,00001010001100001100010011000101
c792,38,00000000000000000000100000000000,11000000110000100101101101000110,01101100110100100001101100100110
c792,38,00000000000000000000000010000000,10000000000100000000010111001000,01000001110100001100110111001100
c792,38,00000010000000000000000000000000,00011010000101001000010001000000,00111001100001011010110001101010
c792,38,00000000000000010000000000000000,00001000001010110100100001000000,00001000001010100110100000000011
c792,38,00000000000100000000000000000000,00000000000000001001010101000100,00000001000000001101010001011001
c792,38,00001000000000000000000000000000,00001100010001101100000011000100,00001100110001101000000000010110
c793,26,00010000000000000000000000000000,00000100000000000011110010000010,01000110100100010011010010000010
c793,26,00000000000001000000000000000000,01001000010000000100000100100011,01001101010000000100010010100011
c793,26,00001000000000000000000000000000,01001000101000000000001000010010,01001100001000001000100101000010
c793,26,00010000000000000000000000000000,00000100000000000011110010000010,00100101001010000111111111000110
c793,26,00000000000000000000100000000000,01000001001001000100000000000100,01010011001001000100000000010100
c793,26,00000000000000001000000000000000,11010010100011100100110000010000,11001010101001100011110000001000
c793,26,00000000000000000000000010000000,00000100001100000010000010001000,10100100100100000010000010000100
c793,26,00000010000000000000000000000000,00000010001010011000001001000011,01001000001000011111001001110011
c793,26,00000001000000000000000000000000,00100001010010010001010000101000,00100001010111101001010000101000
c793,26,00000000000000000000001000000000,00000011000100000110011011000000,10010001010100000110001111000000
c794,51,00000000000000010000000000000000,00000000010000010000001011001010,10100000011101010001000101000100
c794,51,00000000000001000000000000000000,00000100010001111101000010000000,01001100111001100000100111000000
c794,51,00000000000001000000000000000000,00000100010001111101000010000000,00010001010001111100011010100010
c794,51,00000000000000000000000000010000,01010000010000110000000010000000,10010000010010111000000101000000
c794,51,00000000100000000000000000000000,01000101100000000010010000101001,00001100000100000100000010110101
c794,51,00000000000000000000000100000000,01010101000011000100000110000000,11000100000011000100000110100000
c794,51,00000000000000000000000000010000,01010000010000110000000010000000,01110000000001110101101000000000
c794,51,00000000000000000000000100000000,01010101000011000100000110000000,00010111001011000010000010010000
c794,51,00000000000000000000000100000000,01010101000011000100000110000000,01010101100111100010000100000010
c794,51,00000000000000000000100000000000,01000000001110000000010011000011,11010101001111000000010011000010
c795,63,01000000000000000000000000000000,11001000001100100000000100001101,10011001000001100010101110000110
c795,63,00000010000000000000000000000000,00010010000101101000000100000000,00000010001001011110110100011001
c795,63,00000000000000000000000000000010,00010010000111001000100001101111,10100010001110101001100000111111
c795,63,10000000000000000000000000000000,10100110010000001000101011000000,10010100001001110000101010010000
c795,63,00000000000000000000000000000010,00010010000111001000100001101111,00010010110010010100101001001001
c795,63,00000000000000000000000000000010,00010010000111001000100001101111,00110010100111011010000111111111
c795,63,00000000000000010000000000000000,01111001000000000010010000101001,01011101000000111011011000101001
c795,63,00000000000000010000000000000000,01111001000000000010010000101001,10111011001000010011000000100011
c795,63,00000000000000000000000000000001,00010000001010110101001011000101,10010011111000111011000011000001
c795,63,00000000001000000000000000000000,01001010000100000010100100000100,10000001001100110010100100111100
c796,54,00000000000000010000000000000000,00000010001000000000000001000010,10000000001001110100000001100001
c796,54,00000000100000000000000000000000,10000000100000100010010000000000,10011010100100100010011000011011
c796,54,00000000000000000000000000000001,01010001000000101001000000010011,01000100110000111001000101110011
c796,54,00000000000000000000000001000000,00000100100011000010000000101000,00000110111101000000000000110000
c796,54,00000001000000000000000000000000,01001001000100000000111000000011,00001000000000010000111000010001
c796,54,00001000000000000000000000000000,00011010010001001011010100010010,00001010010001001001100100010100
c796,54,10000000000000000000000000000000,10011001000101000000100010000000,10011001000001100001011011010001
c796,54,00000000000000000000000001000000,00000100100011000010000000101000,00010110010000010100010000000101
c796,54,00010000000000000000000000000000,00110000111000001000011010010110,00110000111001001000111010101010
c796,54,00000000000010000000000000000000,01010000000010100100100000010010,00010001010010000101100100010011
c797,16,00000000000000000000010000000000,00000111000000001000011011000000,10011111001000011010011011000010
c797,16,00000000000000000000000000000010,00010111000000001000000100101111,10010110010001001010000100101111
c797,16,00000000000100000000000000000000,00000000000110000100000000100001,01001010101010000100000001110000
c797,16,00000000000000000000000000000010,00010111000000001000000100101111,01010101010000101101000101101111
c797,16,00000000000000000000000000001000,00010001100000000000000000001000,00010001101100000000100010101010
c797,16,00001000000000000000000000000000,10001000100010000010000111000000,01001000100011000010000101100100
c797,16,00100000000000000000000000000000,01100100000100010000101100010110,11100100101010010000101111010110
c797,16,00000000000000000000100000000000,00001000001010001000100000000000,10101011000001101000101001000010
c797,16,00000000000000000000100000000000,00001000001010001000100000000000,00001011000011101100100100000000
c797,16,00100000000000000000000000000000,01100100000100010000101100010110,00100101000110110101001110010111
c798,47,01000000000000000000000000000000,01000101000100001000000010110100,01001001010100011000100011111000
c798,47,00100000000000000000000000000000,10010000010100001001010000000010,10010011010000101010000010010000
c798,47,00000000000000000000001000000000,11000000111100001101001100110001,11000001111100100000001011100101
c798,47,00100000000000000000000000000000,10010000010100001001010000000010,10010010011110111000010000000011
c798,47,00000000000100000000000000000000,10000011101100010000000011100100,00000010100100010000010010100100
c798,47,00000000000000000000010000000000,10000010000000100110010010000100,10000010000000101110100000000100
c798,47,00000000001000000000000000000000,01000010001001100000110100001010,01001010111001101100100011001010
c798,47,00000000000010000000000000000000,00011000000011111000000010000000,00011100010010101000001010001001
c798,47,00000100000000000000000000000000,00000100000000000001000010000000,00001100100001000011001010000100
c798,47,00000001000000000000000000000000,00010001010000000001000000110010,00011001000010001011000000010011
c799,21,00000000000000000000000000010000,00010000010001000010000001010000,00111010000010000100101001110000
c799,21,00100000000000000000000000000000,00111010100000111000001000100000,10100010110000101001011000100000
c799,21,00000000000000000000000000001000,00000101000000010000100000000000,00000100011000000000000000000010
c799,21,00100000000000000000000000000000,00111010100000111000001000100000,10111010100000000000000000100011
c799,21,00010000000000000000000000000000,00111111000001001101001000000111,00110011000011101101000000100111
c799,21,00010000000000000000000000000000,00111111000001001101001000000111,01001010000000001101001001100110
c799,21,00100000000000000000000000000000,00111010100000111000001000100000,01111010100100111000100111100000
c799,21,00000000000000000100000000000000,01000111001000000110000010010100,01000111101000000011010010010100
c799,21,00000000000000000000000000001000,00000101000000010000100000000000,00001001010000010011110100100101
c799,21,00000000000000000000100000000000,01000010000000001000110000001000,01110010000000001001010001001000
c800,57,00000000000000000000000000000001,00001000010001101000000010000001,00111000011001001000000010000000
c800,57,00000000000000000000000000000010,01100000000000000001010111100110,00100000000000000001111001000110
c800,57,00000000000000000000000001000000,10000000000000000010000001000000,10000000000110010011000001000000
c800,57,00000000000000100000000000000000,00001011101000100010010000001101,01001010101001100000010100100101
c800,57,00000000000000001000000000000000,00011101001000001000101001000000,01111101101101111001101001001111
c800,57,00000000000000000000000000001000,01000001000000000000010001011010,01000000000010000000111001010111
c800,57,00000100000000000000000000000000,10010100100010000001001001111000,10011100101100000000001000001000
c800,57,00000000000000000010000000000000,01000000000101000010000100010000,10000100110101000011000100000110
c800,57,00000100000000000000000000000000,10010100100010000001001001111000,10000110111001100001000111111000
c800,57,00000000000000000010000000000000,01000000000101000010000100010000,11000000000101000011011110110000
c801,15,00000000000001000000000000000000,00000000001101000010110000000100,00100001011111000010110000001000
c801,15,00000000000000000100000000000000,11000011100101101100100000000000,11010010101001001100100000000000
c801,15,00000000000000001000000000000000,10101111011011000000011010001010,10100101101111011100011010011000
c801,15,00000001000000000000000000000000,00001011000100000000100000000000,00001011001100000101111100100000
c801,15,00000000000000000000000100000000,01000000100000000001010100000010,01011000110100000100011100000010
c801,15,00000000000010000000000000000000,01101000010010100100000001001011,11000100000010100100000011111011
c801,15,00000000000000001000000000000000,10101111011011000000011010001010,00101111111001000001101000010010
c801,15,00001000000000000000000000000000,01001010101010011001000010100000,01001001101001011000000010010000
c801,15,00000000000000000100000000000000,11000011100101101100100000000000,10000011110101001001100000100000
c801,15,00000000000000000000000000000100,10100000000000100000000101100100,00100000000011100000010001110000
c802,41,00000000000000000000000000000100,00000000100001101000000010001101,11011010100000101000001011001000
c802,41,00000000001000000000000000000000,00000110001100111000100000000001,10010110001110111101100000000001
c802,41,00100000000000000000000000000000,01100110000110000100000001000101,01110111100011001110000000000100
c802,41,00000000010000000000000000000000,00011100010100000000000001001001,01011010010000001001000101011001
c802,41,00000000000000000000000000100000,01110000100000001101000000110000,00110001101111001101010001110000
c802,41,01000000000000000000000000000000,00000010000100100010001001000101,10000010100110100000001011111101
c802,41,00000000000000010000000000000000,00000000110100010101001111000000,00000000110100110111010110000001
c802,41,00000000000000000010000000000000,00000000000101000010100010000101,10100100000010000010100000011101
c802,41,00000000000000000010000000000000,00000000000101000010100010000101,01000100010000000111100110100101
c802,41,00000000000000000000000000000100,00000000100001101000000010001101,10000101100001101001100110101101
c803,13,00000000000001000000000000000000,01000000000100000000000000010000,01011000001110100011001000010000
c803,13,00000000000000000000000100000000,01001000000110000011100111000111,01001100000000101011110011010100
c803,13,00000000000000000000000000000100,00010001100100000001000000101110,00010011100111010110000111111110
c803,13,00000000000001000000000000000000,01000000000100000000000000010000,00001101010001001100100101011101
c803,13,00000000000000100000000000000000,10000001100000100010101001100100,10000000100000110010101000100100
c803,13,00000001000000000000000000000000,00000101000001001100110000000000,00001000001011001110010100000000
c803,13,00000000000000000000000100000000,01001000000110000011100111000111,01011000101010001000100110101111
c803,13,00001000000000000000000000000000,00101110000000001010000110110000,00111111001110101000010110111010
c803,13,00000000000000000000000000000001,00000001110010010000000001000000,00100010111110001001111000000000
c803,13,00000100000000000000000000000000,00000000001000001000001100000001,00011000101110001100001000101001
c804,52,00000000010000000000000000000000,01000010010000000000000000110000,01000000110000000000110000101011
c804,52,00000000000000001000000000000000,10010000000000101000010001000000,11010011101010001110000111000010
c804,52,00000000000000000000010000000000,00001000101000000100010010000101,00001011101000000100010000000101
c804,52,00000000000000000000000100000000,00001001100010010001010111000000,11001001010010010101010011100010
c804,52,00000000000000000100000000000000,01100010000100000100100000101010,01001010000101001100101110111010
c804,52,00000000000000000000000000000010,00000001110010000101011010000011,01100011010110000101001010000001
c804,52,00000000000000000000000000000100,10110110001000000001011001010110,10011010001000000001001011011100
c804,52,00000000000000000100000000000000,01100010000100000100100000101010,01100010100100100001000010101010
c804,52,00000000000000000100000000000000,01100010000100000100100000101010,11100010100100011100100000010010
c804,52,00000000000000000100000000000000,01100010000100000100100000101010,01100010110000010100111100111010
c805,63,00000000010000000000000000000000,00001100110101000000101001000000,10001100100000011100001100101110
c805,63,00000000000000100000000000000000,00010010000001100001000000100000,00011011010001101100000101100100
c805,63,00000000000100000000000000000000,10000000000100000010000100010100,10011000000100000110001110010101
c805,63,00000001000000000000000000000000,01001001000100100000100010000000,11011011010100000111100010000110
c805,63,00000010000000000000000000000000,00001010001110001000001010000101,00000100001101001100001000100101
c805,63,00000000000000000000001000000000,00100100010110011000001010010010,10001101011110001100001111010010
c805,63,00000000000010000000000000000000,01010100100010000010001010000010,01111100100010000110101011000001
c805,63,00000000000100000000000000000000,10000000000100000010000100010100,01011000110101000000000101110100
c805,63,00000000000000000000000000010000,01000011001000000101000010010100,00000111010000010101001010011101
c805,63,10000000000000000000000000000000,11010001010000110001000000110100,01010001000100110011000010110000
c806,42,00000000100000000000000000000000,10100001101000011000000100101010,10101001000010101000000110101000
c806,42,00000000000001000000000000000000,11010000101101000010000001100000,10101000000001010011101000100000
c806,42,00000000000000100000000000000000,00110001001000100010010001010001,00101101000100100010010001011001
c806,42,00000000000000000000100000000000,10000000000110000100100100000110,00001001111110010100101100000011
c806,42,00001000000000000000000000000000,00100000010111010011100011110000,00100011110111010011100011110110
c806,42,00000000000000001000000000000000,10110000001000001101000000000000,11110100111100101111010001000111
c806,42,00000000000000000000000000000010,01010100000101101010000001100100,01010100000101001010110001100010
c806,42,00000000000000000000000000010000,01010010001110000010010000000000,00000110001100000010110110000100
c806,42,00000000000000000000000000100000,00110000010100010000010000100010,11101111101100010000000001110010
c806,42,00000000010000000000000000000000,00000000010000001000000101100000,00010100010000001010001111011000
c807,24,00000000010000000000000000000000,11000000000001000001000100001001,11000000000011000101000101101001
c807,24,00100000000000000000000000000000,00100000001000000010000000100000,00100001000000100010010000100000
c807,24,00100000000000000000000000000000,00100000001000000010000000100000,00100000001000000010011000101000
c807,24,00000000000001000000000000000000,00000000000100110100001000001100,00110000011100110100011010000111
c807,24,00000000000000000100000000000000,00000010000000010101000011000000,00001111011110000111010010000010
c807,24,00000000000000000000000010000000,01000000100010000001000010011010,01100011100011001010000011011010
c807,24,00000000000000000100000000000000,00000010000000010101000011000000,00001010000000010101000010000000
c807,24,00000000000000000100000000000000,00000010000000010101000011000000,00010101010000110011000010101001
c807,24,00000000000010000000000000000000,00011100011110100000100000000000,00011110100100110000100101000000
c807,24,00000000000000000001000000000000,00000101000000100110000000000000,10100101001001100100000001100000
c808,49,00000000000000000000000001000000,10000000100001000101000001100101,10010001100001000000000000101101
c808,49,00000000100000000000000000000000,11101110110000110001100001101100,11101110111000111001100000111100
c808,49,00000000000000000000000100000000,00000000111000000100011110100100,10010000111000100101011000100101
c808,49,01000000000000000000000000000000,01000000010110001100000000001100,11110101010100001000000011001101
c808,49,00000000100000000000000000000000,11101110110000110001100001101100,11101111110010100000100001101100
c808,49,00000000000000000000000001000000,10000000100001000101000001100101,11000010010000100001101001000111
c808,49,00000000000000000010000000000000,01101000110100000010100001000101,01100100100110000000101001001101
c808,49,00000000000000000000000010000000,10000001100000000001000100100000,10101001101000000000100100101011
c808,49,00000000000000010000000000000000,01001000000001000000000001000000,00111100010101100101010011000001
c808,49,00000000001000000000000000000000,00000000011000010100010001000000,00000001101101100010010101100001
c809,30,00000000000001000000000000000000,10100101001010000100000010000001,00100001011010010110011011100011
c809,30,00000000000000000000001000000000,01000110000100010000001100101000,01011110000110111000001111001000
c809,30,00000000000010000000000000000000,10000011011100010001000100111000,10110001011110001000100100110000
c809,30,00000000000000000000100000000000,00000000000000011000111100010110,01100000001111101110111110110111
c809,30,10000000000000000000000000000000,11000000000000110000000000000010,01001100000001101000000000010011
c809,30,00000000000010000000000000000000,10000011011100010001000100111000,11011011010110000011011110111000
c809,30,00000000000000000000000000000010,00001000010001010001100000000110,10001100010101010000000001011100
c809,30,00000000000000000000000000000010,00001000010001010001100000000110,00011111010001010101100000001010
c809,30,00001000000000000000000000000000,11001000000010001100011001000000,01000000010010001000010011000010
c809,30,00000000000000000000000000000001,00011001010100000001001011000011,00110001011100000010010111100011
c810,54,00000000000000000000100000000000,00100000100100000110100100000100,00110000110101000010110110000100
c810,54,00000010000000000000000000000000,00000010101010011100000000010001,01000011101100001101010000110101
c810,54,00000000000000000000000010000000,00011000000001000000100011100000,00100000100001010010100011101000
c810,54,00000010000000000000000000000000,00000010101010011100000000010001,10000010100010010010000000010001
c810,54,00000001000000000000000000000000,00001001000100000101000000000000,00001101000101011101000000000100
c810,54,00000000000000000100000000000000,01010100000010010110000010001100,11010001001110010100100111011100
c810,54,00000000000000000000000000000001,01001000000001000011000000101001,01000000000001000011000010001011
c810,54,00000000000000000001000000000000,01010100100100000000000001000000,01011100100101000001010100100011
c810,54,00000000000000000000000100000000,00000000010110000100000101100000,00000000000010000110000101000000
c810,54,00000000000000000000000000000010,00001000001010000000100000001110,10001010011010000100100001001010
c811,41,00000000000100000000000000000000,10001000010000000010001001000011,10000101110000000010001001010001
c811,41,00100000000000000000000000000000,10100000101000000110101000101000,00100010101000011100100000101000
c811,41,00000000000000000000000000100000,10010001010010000100000010000000,11010000010010000101100010000000
c811,41,00000000000000000000000000010000,10100010101000001000010110010100,10001110101000000010100100000100
c811,41,00000000000000000010000000000000,00000100100100000110001001000100,00001001000100000111001001000100
c811,41,00000000000000000010000000000000,00000100100100000110001001000100,00000101000001110010010001000000
c811,41,00000000000000010000000000000000,10010101100110010001001010001100,00110110100110000000001110111101
c811,41,00000000000000100000000000000000,11000100001000000010000010101000,01100111101000000010000110101010
c811,41,00000000000000000010000000000000,00000100100100000110001001000100,00100000101101000001100101000000
c811,41,00100000000000000000000000000000,10100000101000000110101000101000,10100001100000100011001000100000
c812,23,00000000000000000000000001000000,00010110000011000100000001000000,00111110000001100100100001000001
c812,23,00000000000000000010000000000000,01000001000010000000001000000010,00000011000010000100111100010010
c812,23,00000000000000000000000010000000,00001000000010000010000000000101,11001001001011000110011001101101
c812,23,00000000000000000000000001000000,00010110000011000100000001000000,01010110000011001000101011001000
c812,23,00000000000000000000000001000000,00010110000011000100000001000000,00011111010010000101000100000000
c812,23,00000000000000100000000000000000,00010000100011010000000011000001,01010110110111110101010111000010
c812,23,00000000000000000000000000001000,10110001100100001010100001001000,11110001100101001010100000101000
c812,23,00000000000000000000010000000000,01001001000000101001111000000101,01000011001010101100110010000001
c812,23,00000001000000000000000000000000,01001001100100010000001010010100,01011100100000010000111010000000
c812,23,00000000000000000000000010000000,00001000000010000010000000000101,00001100100111001000110000101101
c813,44,00000000000000000000000000001000,10000000000101010100100000001000,10000101001111010100000000101001
c813,44,00000000000000001000000000000000,00000000010000011100100000100001,00010000001000001000100000100101
c813,44,10000000000000000000000000000000,10001001000010100010000100111000,00000001000000111011001110101001
c813,44,00000000000100000000000000000000,10000100100100010001110001000000,10000000101100010001100101100100
c813,44,00000000000000000000001000000000,00010011011011010000111000010010,01000101111011100100111001010000
c813,44,00000000010000000000000000000000,00011000010101011101001100011010,11011101011001001101001100010010
c813,44,00000000000000000000000100000000,00101001110000100100001100010000,01000001110001000010001100100010
